19:43:03  DEBUG org.testng.TestNG - suiteXmlPath: "C:\QA35\QA35_Trello\src\test\resources\card.xml"
19:43:05  DEBUG i.n.util.internal.PlatformDependent0 - direct buffer constructor: unavailable: Reflective setAccessible(true) disabled
19:43:05  DEBUG i.n.util.internal.PlatformDependent0 - java.nio.Bits.unaligned: available, true
19:43:05  DEBUG i.n.util.internal.PlatformDependent0 - jdk.internal.misc.Unsafe.allocateUninitializedArray(int): unavailable: class io.netty.util.internal.PlatformDependent0$7 cannot access class jdk.internal.misc.Unsafe (in module java.base) because module java.base does not export jdk.internal.misc to unnamed module @3aee3976
19:43:05  DEBUG i.n.util.internal.PlatformDependent0 - java.nio.DirectByteBuffer.<init>(long, int): unavailable
19:43:05  DEBUG i.n.util.internal.PlatformDependent - sun.misc.Unsafe: available
19:43:05  DEBUG i.n.util.internal.PlatformDependent - maxDirectMemory: 536870912 bytes (maybe)
19:43:05  DEBUG i.n.util.internal.PlatformDependent - -Dio.netty.tmpdir: C:\Users\evnik\AppData\Local\Temp (java.io.tmpdir)
19:43:05  DEBUG i.n.util.internal.PlatformDependent - -Dio.netty.bitMode: 64 (sun.arch.data.model)
19:43:05  DEBUG i.n.util.internal.PlatformDependent - Platform: Windows
19:43:05  DEBUG i.n.util.internal.PlatformDependent - -Dio.netty.maxDirectMemory: -1 bytes
19:43:05  DEBUG i.n.util.internal.PlatformDependent - -Dio.netty.uninitializedArrayAllocationThreshold: -1
19:43:05  DEBUG io.netty.util.internal.CleanerJava9 - java.nio.ByteBuffer.cleaner(): available
19:43:05  DEBUG i.n.util.internal.PlatformDependent - -Dio.netty.noPreferDirect: false
19:43:05  DEBUG i.n.util.internal.PlatformDependent - org.jctools-core.MpscChunkedArrayQueue: available
19:43:05  DEBUG i.n.u.i.InternalThreadLocalMap - -Dio.netty.threadLocalMap.stringBuilder.initialSize: 1024
19:43:05  DEBUG i.n.u.i.InternalThreadLocalMap - -Dio.netty.threadLocalMap.stringBuilder.maxSize: 4096
19:43:05  DEBUG io.netty.handler.ssl.JdkSslContext - Default protocols (JDK): [TLSv1.3, TLSv1.2] 
19:43:05  DEBUG io.netty.handler.ssl.JdkSslContext - Default cipher suites (JDK): [TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA, TLS_AES_128_GCM_SHA256, TLS_AES_256_GCM_SHA384]
19:43:05  DEBUG i.n.c.MultithreadEventLoopGroup - -Dio.netty.eventLoopThreads: 16
19:43:05  DEBUG io.netty.channel.nio.NioEventLoop - -Dio.netty.noKeySetOptimization: false
19:43:05  DEBUG io.netty.channel.nio.NioEventLoop - -Dio.netty.selectorAutoRebuildThreshold: 512
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.numHeapArenas: 16
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.numDirectArenas: 16
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.pageSize: 8192
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.maxOrder: 9
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.chunkSize: 4194304
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.smallCacheSize: 256
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.normalCacheSize: 64
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.maxCachedBufferCapacity: 32768
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.cacheTrimInterval: 8192
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.cacheTrimIntervalMillis: 0
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.useCacheForAllThreads: false
19:43:05  DEBUG i.n.buffer.PooledByteBufAllocator - -Dio.netty.allocator.maxCachedByteBuffersPerChunk: 1023
19:43:06  DEBUG io.netty.buffer.ByteBufUtil - -Dio.netty.allocator.type: pooled
19:43:06  DEBUG io.netty.buffer.ByteBufUtil - -Dio.netty.threadLocalDirectBufferSize: 0
19:43:06  DEBUG io.netty.buffer.ByteBufUtil - -Dio.netty.maxThreadLocalCharBufferSize: 16384
19:43:06  DEBUG io.netty.channel.DefaultChannelId - -Dio.netty.processId: 4028 (auto-detected)
19:43:06  DEBUG io.netty.util.NetUtil - -Djava.net.preferIPv4Stack: false
19:43:06  DEBUG io.netty.util.NetUtil - -Djava.net.preferIPv6Addresses: false
19:43:07  DEBUG io.netty.util.NetUtilInitializations - Loopback interface: lo (Software Loopback Interface 1, 127.0.0.1)
19:43:07  DEBUG io.netty.util.NetUtil - Failed to get SOMAXCONN from sysctl and file \proc\sys\net\core\somaxconn. Default: 200
19:43:07  DEBUG io.netty.channel.DefaultChannelId - -Dio.netty.machineId: 48:89:e7:ff:fe:31:5e:9d (auto-detected)
19:43:07  DEBUG io.netty.buffer.AbstractByteBuf - -Dio.netty.buffer.checkAccessible: true
19:43:07  DEBUG io.netty.buffer.AbstractByteBuf - -Dio.netty.buffer.checkBounds: true
19:43:07  DEBUG i.n.util.ResourceLeakDetectorFactory - Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@248ef81e
19:43:07  DEBUG o.a.n.channel.NettyConnectListener - Using new Channel '[id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]' for 'POST' to '/session'
19:43:07  DEBUG io.netty.util.Recycler - -Dio.netty.recycler.maxCapacityPerThread: 4096
19:43:07  DEBUG io.netty.util.Recycler - -Dio.netty.recycler.ratio: 8
19:43:07  DEBUG io.netty.util.Recycler - -Dio.netty.recycler.chunkSize: 32
19:43:07  DEBUG io.netty.util.Recycler - -Dio.netty.recycler.blocking: false
19:43:09  DEBUG i.n.handler.codec.compression.Brotli - brotli4j not in the classpath; Brotli support will be unavailable.
19:43:09  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
Content-Length: 365
Content-Type: application/json; charset=utf-8
host: localhost:58782
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=utf-8
cache-control: no-cache
content-length: 791

19:43:09  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:58782 for channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]
19:43:09  DEBUG o.a.n.channel.NettyConnectListener - Using new Channel '[id: 0x756ee357, L:/127.0.0.1:51725 - R:localhost/127.0.0.1:51714]' for 'GET' to '/json/version'
19:43:09  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultFullHttpRequest(decodeResult: success, version: HTTP/1.1, content: EmptyByteBufBE)
GET /json/version HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
host: localhost:51714
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=UTF-8
content-length: 424

19:43:09  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:51714 for channel [id: 0x756ee357, L:/127.0.0.1:51725 - R:localhost/127.0.0.1:51714]
19:43:09  DEBUG i.n.util.internal.ThreadLocalRandom - -Dio.netty.initialSeedUniquifier: 0x6ff99b25eacecb79
19:43:09  DEBUG o.a.n.channel.NettyConnectListener - Using new Channel '[id: 0x8fb2245a, L:/127.0.0.1:51726 - R:localhost/127.0.0.1:51714]' for 'GET' to '/devtools/browser/ee1638ea-68e1-4816-bb91-8639b0fae691'
19:43:09  DEBUG o.a.netty.handler.WebSocketHandler - 

Request DefaultFullHttpRequest(decodeResult: success, version: HTTP/1.1, content: EmptyByteBufBE)
GET /devtools/browser/ee1638ea-68e1-4816-bb91-8639b0fae691 HTTP/1.1
upgrade: websocket
connection: upgrade
sec-websocket-key: LwLdUZUODvoeZGGAXnPLcQ==
sec-websocket-version: 13
origin: http://localhost:51714
host: localhost:51714
accept: */*
user-agent: AHC/2.1

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 101 WebSocket Protocol Handshake
Upgrade: WebSocket
Connection: Upgrade
Sec-WebSocket-Accept: x1U3MKIcVEwzAnYuomAsufrCfoE=

19:43:09  INFO  manage.ApplicationManager - Tests start in ChromeDriver
19:43:10  DEBUG o.a.netty.channel.DefaultChannelPool - Entry count for : http://localhost:51714 : 1
19:43:10  DEBUG o.a.netty.channel.DefaultChannelPool - Entry count for : http://localhost:58782 : 1
19:43:11  DEBUG o.a.netty.channel.DefaultChannelPool - Entry count for : http://localhost:51714 : 1
19:43:11  DEBUG o.a.netty.channel.DefaultChannelPool - Entry count for : http://localhost:58782 : 1
19:43:11  INFO  manage.ApplicationManager - Test starts---
19:43:11  DEBUG o.a.netty.request.NettyRequestSender - Using pooled Channel '[id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]' for 'POST' to 'http://localhost:58782/session/eacb67d21090bc4476e5d84cf9b06698/window/maximize'
19:43:11  DEBUG o.a.netty.request.NettyRequestSender - Using open Channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782] for POST '/session/eacb67d21090bc4476e5d84cf9b06698/window/maximize'
19:43:11  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session/eacb67d21090bc4476e5d84cf9b06698/window/maximize HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
Content-Length: 3
Content-Type: application/json; charset=utf-8
host: localhost:58782
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=utf-8
cache-control: no-cache
content-length: 51

19:43:11  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:58782 for channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]
19:43:11  DEBUG o.a.netty.request.NettyRequestSender - Using pooled Channel '[id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]' for 'POST' to 'http://localhost:58782/session/eacb67d21090bc4476e5d84cf9b06698/timeouts'
19:43:11  DEBUG o.a.netty.request.NettyRequestSender - Using open Channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782] for POST '/session/eacb67d21090bc4476e5d84cf9b06698/timeouts'
19:43:11  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session/eacb67d21090bc4476e5d84cf9b06698/timeouts HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
Content-Length: 22
Content-Type: application/json; charset=utf-8
host: localhost:58782
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=utf-8
cache-control: no-cache
content-length: 14

19:43:11  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:58782 for channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]
19:43:11  DEBUG o.a.netty.request.NettyRequestSender - Using pooled Channel '[id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]' for 'POST' to 'http://localhost:58782/session/eacb67d21090bc4476e5d84cf9b06698/url'
19:43:11  DEBUG o.a.netty.request.NettyRequestSender - Using open Channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782] for POST '/session/eacb67d21090bc4476e5d84cf9b06698/url'
19:43:12  DEBUG o.a.netty.channel.DefaultChannelPool - Entry count for : http://localhost:51714 : 1
19:43:13  DEBUG o.a.netty.channel.DefaultChannelPool - Entry count for : http://localhost:51714 : 1
19:43:14  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session/eacb67d21090bc4476e5d84cf9b06698/url HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
Content-Length: 49
Content-Type: application/json; charset=utf-8
host: localhost:58782
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=utf-8
cache-control: no-cache
content-length: 14

19:43:14  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:58782 for channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]
19:43:14  INFO  manage.MyListener - Before find element By--By.cssSelector: [href='/login']
19:43:14  DEBUG o.a.netty.request.NettyRequestSender - Using pooled Channel '[id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]' for 'POST' to 'http://localhost:58782/session/eacb67d21090bc4476e5d84cf9b06698/element'
19:43:14  DEBUG o.a.netty.request.NettyRequestSender - Using open Channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782] for POST '/session/eacb67d21090bc4476e5d84cf9b06698/element'
19:43:14  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session/eacb67d21090bc4476e5d84cf9b06698/element HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
Content-Length: 64
Content-Type: application/json; charset=utf-8
host: localhost:58782
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=utf-8
cache-control: no-cache
content-length: 88

19:43:14  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:58782 for channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]
19:43:14  DEBUG o.a.netty.channel.DefaultChannelPool - Entry count for : http://localhost:51714 : 1
19:43:14  DEBUG o.a.netty.channel.DefaultChannelPool - Entry count for : http://localhost:58782 : 1
19:43:14  INFO  manage.MyListener - After finds Elements By --By.cssSelector: [href='/login']
19:43:14  DEBUG o.a.netty.request.NettyRequestSender - Using pooled Channel '[id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]' for 'POST' to 'http://localhost:58782/session/eacb67d21090bc4476e5d84cf9b06698/element/2cfdfe63-3021-46ed-a9ee-f9b464be9ee5/click'
19:43:14  DEBUG o.a.netty.request.NettyRequestSender - Using open Channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782] for POST '/session/eacb67d21090bc4476e5d84cf9b06698/element/2cfdfe63-3021-46ed-a9ee-f9b464be9ee5/click'
19:43:15  DEBUG o.a.netty.channel.DefaultChannelPool - Entry count for : http://localhost:51714 : 1
19:43:16  DEBUG o.a.netty.channel.DefaultChannelPool - Entry count for : http://localhost:51714 : 1
19:43:16  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session/eacb67d21090bc4476e5d84cf9b06698/element/2cfdfe63-3021-46ed-a9ee-f9b464be9ee5/click HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
Content-Length: 50
Content-Type: application/json; charset=utf-8
host: localhost:58782
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=utf-8
cache-control: no-cache
content-length: 14

19:43:16  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:58782 for channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]
19:43:16  INFO  manage.MyListener - Before find element By--By.cssSelector: #user
19:43:16  DEBUG o.a.netty.request.NettyRequestSender - Using pooled Channel '[id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]' for 'POST' to 'http://localhost:58782/session/eacb67d21090bc4476e5d84cf9b06698/element'
19:43:16  DEBUG o.a.netty.request.NettyRequestSender - Using open Channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782] for POST '/session/eacb67d21090bc4476e5d84cf9b06698/element'
19:43:16  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session/eacb67d21090bc4476e5d84cf9b06698/element HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
Content-Length: 49
Content-Type: application/json; charset=utf-8
host: localhost:58782
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=utf-8
cache-control: no-cache
content-length: 88

19:43:16  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:58782 for channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]
19:43:16  INFO  manage.MyListener - After finds Elements By --By.cssSelector: #user
19:43:16  DEBUG o.a.netty.request.NettyRequestSender - Using pooled Channel '[id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]' for 'POST' to 'http://localhost:58782/session/eacb67d21090bc4476e5d84cf9b06698/element/400ee443-7c2a-4fb4-af22-80346474c961/click'
19:43:16  DEBUG o.a.netty.request.NettyRequestSender - Using open Channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782] for POST '/session/eacb67d21090bc4476e5d84cf9b06698/element/400ee443-7c2a-4fb4-af22-80346474c961/click'
19:43:17  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session/eacb67d21090bc4476e5d84cf9b06698/element/400ee443-7c2a-4fb4-af22-80346474c961/click HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
Content-Length: 50
Content-Type: application/json; charset=utf-8
host: localhost:58782
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=utf-8
cache-control: no-cache
content-length: 14

19:43:17  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:58782 for channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]
19:43:17  INFO  manage.MyListener - Before find element By--By.cssSelector: #user
19:43:17  DEBUG o.a.netty.request.NettyRequestSender - Using pooled Channel '[id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]' for 'POST' to 'http://localhost:58782/session/eacb67d21090bc4476e5d84cf9b06698/element'
19:43:17  DEBUG o.a.netty.request.NettyRequestSender - Using open Channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782] for POST '/session/eacb67d21090bc4476e5d84cf9b06698/element'
19:43:17  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session/eacb67d21090bc4476e5d84cf9b06698/element HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
Content-Length: 49
Content-Type: application/json; charset=utf-8
host: localhost:58782
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=utf-8
cache-control: no-cache
content-length: 88

19:43:17  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:58782 for channel [id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]
19:43:17  INFO  manage.MyListener - After finds Elements By --By.cssSelector: #user
19:43:17  DEBUG o.a.netty.request.NettyRequestSender - Using pooled Channel '[id: 0xdd9b5a9d, L:/127.0.0.1:51713 - R:localhost/127.0.0.1:58782]' for 'POST' to 'http://localhost:58782/session/eacb67d21090bc4476e5d84cf9b06698/element/400ee443-7c2a-4fb4-af22-80346474c961/clear'
